,angebot_id,startdate,enddate,laufzeitw_geschl,laufzeitw_alle,oadr_strasse,oadr_koord_lon_epsg4326,oadr_koord_lat_epsg4326,oadr_koord_genauigkeit,oadr_ortsteil,oadr_ortsteil_qual,oadr_plz,oadr_gkz,oadr_ort,oadr_kkz,oadr_kreis,oadr_bl,nachfrageart,nutzungsart,objektart,objekttyp,objekttyp_grob,objekttyp_fein,kosten,kosten_je_flaeche,kstn_nebenkosten,kstn_heizung,kstn_miete_gesamt,flaeche,fl_wohnen,baujahr,etage,anz_zimmer,aus_balkon_terrasse_janein,aus_garten_janein,aus_garten_eigen_janein,aus_lift_janein,aus_heiz_system,aus_kueche_einbau_janein,anz_parken,aus_klassen,oeig_denkmal_janein,zust_klassen,aadr_gewerblich_janein,oadr_koord_distanz,oadr_koord_distanz_sort,kstn_nk_inkl_heizung,aus_bad_mit_fenster_janein,oeig_keller_janein,oeig_neubau_janein,zust_erstbezug_janein,etagen,aus_heiz_befeuerung,zust_renoviert_janein,fl_nutz,zust_neuwertig_janein,kstn_parken_platz_miete,zust_modernisierungsjahr,zust_saniert_janein,anzart_nachmieter_janein,aus_barrierefrei_janein,oeig_wbs_janein,zust_sanierungsbedarf_janein,kueche,lift,nk_inkl_heizung_qm
113,3530922617,2022-09-10,2022-09-26,2.3,2.3,Gabriele-Münter-Str. 1,8.21723,50.07316,1,Güterbahnhof,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1590.0,12.46,500.0,,2090.0,127.59,127.59,2013,4.0,4.0,True,,,True,0.0,,1.0,1,False,1,True,1942,1942,True,,True,,,5.0,,,8.0,,75.0,,,,,,,0,1,3.92
114,3530897123,2022-09-10,2022-09-17,1.1,1.1,,8.22201,50.08939,500,Nordost,30.0,65195,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1320.0,13.43,190.0,60.0,1510.0,98.3,98.3,2019,1.0,3.0,True,,,,0.0,True,1.0,2,False,2,True,1713,1963,False,,True,True,,3.0,0.0,,,True,94.0,,,,,,,1,0,2.54
115,3530729700,2022-09-09,2022-09-22,1.8,1.8,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1350.0,12.27,400.0,,1750.0,110.0,110.0,1996,2.0,4.0,True,,,,0.0,True,3.0,3,,1,True,1693,2118,True,True,True,,,3.0,0.0,True,5.0,,80.0,,,,,,,1,0,3.64
116,3530564177,2022-09-08,2022-09-17,1.3,1.3,Böcklinweg 2,8.21851,50.08938,1,Riederbergstraße,30.0,65195,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1350.0,13.37,160.0,80.0,1590.0,101.0,101.0,2014,2.0,4.0,True,,,,,True,,2,False,2,,1924,1924,False,True,True,,,3.0,0.0,,,True,,,,,,,,1,0,2.38
117,3530533119,2022-09-08,2022-10-09,4.4,4.4,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,4900.0,19.44,650.0,,5550.0,252.0,252.0,2015,1.0,4.0,True,,,True,0.0,True,1.0,3,False,2,True,1247,1597,True,True,True,,,3.0,0.0,,8.0,True,125.0,,,,,,,1,1,2.58
118,3530199441,2022-09-05,2022-11-20,10.8,10.8,,8.262,50.08732,250,Nordost,30.0,65191,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1995.0,19.18,,,,104.0,104.0,2021,,3.0,True,,,True,,True,1.0,2,False,2,True,1630,1755,,,True,True,,,,,,True,150.0,,,,,,,1,1,0.0
119,3530168323,2022-09-05,2022-10-27,7.3,7.3,Konrad-Adenauer-Ring 7,8.22393,50.07426,1000,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,893.84,15.5,159.0,74.97,1127.81,57.67,57.67,2018,1.0,2.0,True,True,False,True,0.0,True,,1,False,1,True,1459,1959,False,,,,,,,,,,,,,,,,,1,1,4.06
120,3530167744,2022-09-05,2022-10-02,3.9,3.9,Karlsbader Platz 16,8.22356,50.0731,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1171.33,13.26,253.0,114.84,1614.17,88.34,88.34,2018,4.0,3.0,True,True,,True,0.0,True,1.0,1,False,2,True,1549,1549,False,True,True,,,5.0,,,,True,75.0,,,,,,,1,1,4.16
121,3530059414,2022-09-04,2022-09-05,0.1,0.1,Karlsbader Platz 6,8.2234,50.07404,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,345.0,10.78,100.0,,445.0,32.0,32.0,2018,,1.0,True,,,True,0.0,True,,2,False,1,True,1504,1504,True,,True,,,,,,,,,,,,,,,1,1,3.12
122,3529915190,2022-09-03,2022-10-17,6.2,6.2,Frankfurter Str. 7,8.24719,50.07927,10,Lessingstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1500.0,18.52,250.0,,1750.0,81.0,81.0,2020,0.5,2.0,True,True,,True,,True,1.0,1,False,2,True,421,426,True,True,True,True,,5.0,0.0,,,True,150.0,,,,,,,1,1,3.09
123,3529867642,2022-09-03,2022-09-19,2.3,2.3,Fichtestr. 13,8.25955,50.08402,1,Irenenstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1500.0,11.11,300.0,,1860.0,135.0,135.0,2005,0.0,3.0,True,True,True,True,0.0,True,1.0,3,False,1,True,1330,1330,True,True,True,,,3.0,0.0,True,15.0,,60.0,,,,,,,1,1,2.22
124,3529720095,2022-09-02,,,30.1,,8.23787,50.07601,350,Mitte,30.0,65185,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1090.0,12.11,250.0,,1440.0,90.0,90.0,1999,0.0,3.0,True,,,True,0.0,True,,2,,2,True,586,761,True,,True,,,4.0,,,,True,,,,,,,,1,1,2.78
125,3529582937,2022-09-01,2022-09-02,0.2,0.2,Teutonenstr. 28,8.22718,50.06603,1,Waldstraße,30.0,65187,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,540.0,12.63,200.0,,740.0,42.74,42.74,1993,1.0,2.0,True,,,,0.0,True,,1,,1,True,1932,1932,True,True,True,,,3.0,0.0,True,,,,,,,,,,1,0,4.68
126,3529575795,2022-09-01,2022-09-02,0.2,0.2,Teutonenstr. 28,8.22718,50.06603,1,Waldstraße,30.0,65187,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,540.0,12.63,200.0,,740.0,42.74,42.74,1993,2.0,2.0,True,,,,0.0,True,,2,,1,True,1932,1932,True,True,,,,,0.0,True,,,,,,,,,,1,0,4.68
127,3528585754,2022-08-25,2022-09-11,2.5,2.5,,8.24777,50.09505,950,,,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1550.0,16.32,350.0,,1900.0,95.0,95.0,1990,,4.0,,True,False,True,0.0,,1.0,2,,1,True,1658,2133,,,True,,,,0.0,,,,,,,,True,,,0,1,3.68
128,3528421139,2022-08-23,2022-09-19,3.8,3.8,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1550.0,16.32,350.0,,1900.0,95.0,95.0,1990,0.0,4.0,True,True,False,True,0.0,True,1.0,3,,1,True,1247,1597,False,,True,,,,0.0,,,,,,,,True,,,1,1,3.68
129,3528358534,2022-08-23,2022-09-08,2.3,2.3,,8.2586,50.07219,900,,,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,2700.0,20.24,220.0,280.0,3200.0,133.38,133.38,2019,4.0,4.0,True,True,False,True,,True,1.0,1,False,2,True,1532,1982,False,True,True,True,,5.0,0.0,,7.58,True,170.0,,,,True,,,1,1,3.75
130,3528358344,2022-08-23,2022-09-01,1.4,1.4,,8.23829,50.07611,400,,,65185,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,2100.0,18.1,220.0,220.0,2540.0,116.0,116.0,2019,4.0,4.0,True,True,False,True,,True,1.0,1,False,2,True,563,763,False,True,True,True,,5.0,0.0,,10.2,True,150.0,,,,True,,,1,1,3.79
131,3528327753,2022-08-22,2022-12-26,18.0,18.0,Mainzer Str. 7,8.24762,50.07847,1,Lessingstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1470.0,15.98,380.0,,1850.0,92.0,92.0,2019,2.0,3.0,True,True,False,True,,,1.0,2,False,2,True,488,488,True,,True,True,,5.0,0.0,,6.5,True,150.0,,,,True,,,0,1,4.13
132,3528287047,2022-08-22,2022-10-08,6.7,6.7,,8.2586,50.07219,900,,,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1200.0,17.39,155.0,,1355.0,69.0,69.0,2021,,2.0,True,,,,,True,,2,False,2,True,1532,1982,True,,True,True,True,,,,,,,,,,,,,1,0,2.25
133,3528264553,2022-08-22,2022-10-07,6.5,6.5,,8.26487,50.08302,80,Südost,30.0,65191,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1200.0,17.39,155.0,,1355.0,69.0,69.0,2021,,2.0,True,,,,,True,,2,False,2,True,1677,1717,True,,True,True,True,,,,,,,,,,,,,1,0,2.25
134,3528261013,2022-08-22,2022-10-25,9.2,9.2,,8.23829,50.07611,400,,,65185,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1180.0,10.26,170.0,350.0,1700.0,115.0,115.0,2018,0.5,4.0,True,,,,0.0,,,2,False,1,,563,763,False,True,,,,,0.0,,,,,,,,,,,0,0,4.52
135,3527853428,2022-08-18,2022-08-24,0.8,0.8,Humboldtstr.,8.253,50.07777,1000,,,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,690.0,11.13,240.0,,930.0,62.0,62.0,1990,1.0,2.0,True,,,,0.0,True,1.0,2,,1,True,869,1369,True,,True,,,,0.0,,,,50.0,,,,,,,1,0,3.87
136,3527536251,2022-08-15,2022-10-26,10.2,10.2,,8.23745,50.08464,400,,,65183,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,780.0,12.79,200.0,,1090.0,61.0,61.0,2001,0.0,2.0,True,,,True,0.0,,1.0,3,False,2,True,538,738,True,,True,,,,2.0,,8.0,,,,True,,,,,0,1,3.28
137,3526772763,2022-08-09,2022-10-21,10.4,10.4,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1500.0,12.61,350.0,,1950.0,119.0,119.0,2006,1.0,4.0,True,,,True,0.0,True,1.0,2,False,1,True,1247,1597,True,,,,,2.0,0.0,True,8.0,,100.0,,,,,,,1,1,2.94
138,3526017927,2022-08-03,2022-11-10,14.2,14.2,Bierstadter Str.,8.2551,50.08192,300,,,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1200.0,11.82,350.0,,1550.0,101.48,101.48,2006,0.5,3.0,True,,,True,0.0,True,2.0,3,False,2,True,968,1118,True,True,True,,,3.0,0.0,True,,,80.0,2022.0,True,,True,,,1,1,3.45
139,3525900584,2022-08-02,2022-09-16,6.4,6.4,Am Römertor 1,8.23988,50.08425,1,Zentrum (City),30.0,65183,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,700.0,10.77,58.0,75.0,758.0,65.0,65.0,1997,5.0,2.0,True,,,,0.0,True,,1,,2,,421,421,True,,True,,,6.0,,True,,,,,True,,,,,1,0,2.05
140,3525802331,2022-08-01,2022-08-02,0.1,0.1,Maria-Sibylla-Merian-Str. 11,8.21615,50.07499,1,Güterbahnhof,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,556.0,9.59,60.0,,616.0,58.0,58.0,1995,2.0,2.0,True,True,,,0.0,True,1.0,2,,2,True,1936,1936,,,,,,4.0,,True,,True,30.0,,,,,,,1,0,1.03
141,3525742022,2022-08-01,2022-09-04,4.9,4.9,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,2600.0,20.0,500.0,,3100.0,130.0,130.0,2015,0.0,3.0,True,True,,True,0.0,True,1.0,3,False,2,True,1247,1597,True,True,True,,,,0.0,,6.0,True,125.0,,,,,,,1,1,3.85
142,3525010665,2022-07-26,2022-08-12,2.4,2.4,Richard-Wagner-Str. 8,8.25254,50.08648,1,Komponistenviertel,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1600.0,16.84,350.0,,1950.0,95.0,95.0,2007,0.5,3.0,True,True,,True,,True,1.0,1,False,2,,1010,1010,True,,True,,,1.0,0.0,,,,,2019.0,True,,,,,1,1,3.68
143,3524873366,2022-07-25,2022-11-03,14.4,14.4,Karlsbader Platz 12,8.22306,50.07364,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,988.14,9.99,293.0,128.58,1484.72,98.91,98.91,2018,0.0,3.0,True,True,False,True,0.0,True,1.0,1,False,1,True,1547,1547,,,,,,,,,,,,,,,,,,1,1,4.26
144,3524873334,2022-07-25,2022-08-04,1.4,1.4,Karlsbader Platz 16,8.22356,50.0731,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,907.33,11.57,207.0,139.0,1253.33,78.42,78.42,2018,0.0,2.0,True,True,False,True,0.0,True,,1,False,1,True,1549,1549,False,,,,,,,,,,,,,,,,,1,1,4.41
145,3524873324,2022-07-25,2022-08-21,3.8,3.8,Konrad-Adenauer-Ring 7,8.22393,50.07426,1000,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1003.61,15.3,187.0,55.36,1320.97,65.6,65.6,2018,4.0,2.0,True,True,,True,0.0,True,1.0,1,False,1,True,1459,1959,,True,,,,5.0,,,,,,,,,,,,1,1,3.69
146,3524873250,2022-07-25,2022-08-10,2.3,2.3,Karlsbader Platz 10,8.2229,50.07385,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1019.8,12.41,237.0,72.0,1403.8,82.18,82.18,2018,1.0,3.0,True,True,,True,0.0,True,1.0,1,False,1,True,1546,1546,,,,,,,,,,,,,,,,,,1,1,3.76
147,3524873138,2022-07-25,2022-08-11,2.4,2.4,Karlsbader Platz 6,8.2234,50.07404,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1015.35,14.44,212.0,76.0,1378.35,70.32,70.32,2018,2.0,2.5,True,True,,True,0.0,True,1.0,1,False,2,True,1504,1504,False,,True,,,,,,,True,75.0,,,,,,,1,1,4.1
148,3524452622,2022-07-22,2022-07-28,0.8,0.8,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,2600.0,15.95,,,,163.0,163.0,2022,1.0,4.0,True,True,False,True,0.0,,1.0,3,False,2,True,1693,2118,,,True,True,True,,2.0,,7.0,True,100.0,,,,True,,,0,1,0.0
149,3524452464,2022-07-22,2022-07-31,1.3,1.3,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1165.0,15.96,,,,73.0,73.0,2022,1.0,2.0,True,True,False,True,0.0,,1.0,3,False,2,True,1693,2118,,,True,True,True,,2.0,,6.0,True,100.0,,,,True,,,0,1,0.0
150,3524452396,2022-07-22,2022-08-18,3.8,3.8,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,2440.0,20.0,,,,122.0,122.0,2022,1.0,4.0,True,True,False,True,0.0,,1.0,3,False,2,True,1693,2118,,,True,True,True,,2.0,,8.0,True,100.0,,,,True,,,0,1,0.0
151,3524094576,2022-07-20,2022-07-29,1.4,1.4,Schöne Aussicht 4,8.24631,50.08933,1,Komponistenviertel,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,5,2950.0,16.67,500.0,,3450.0,176.95,176.95,2020,1.0,6.0,True,True,,True,0.0,True,2.0,1,False,2,True,1019,1019,,True,True,True,,2.0,4.0,,12.0,,,,,,True,,,1,1,2.83
152,3524014101,2022-07-19,2022-07-30,1.5,1.5,Charles-De-Gaulle-Str. 9,8.22314,50.07191,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,849.0,9.99,300.0,,1149.0,85.0,85.0,2001,2.0,3.0,True,,,True,,True,1.0,1,False,2,True,1648,1648,True,True,True,,,4.0,0.0,,8.0,True,100.0,,,,,,,1,1,3.53
153,3523985237,2022-07-19,2022-08-08,2.8,2.8,Luisenstr. 21,8.24096,50.07942,1,Zentrum (City),30.0,65185,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,990.0,10.42,250.0,,1240.0,95.0,95.0,2008,3.0,2.5,,,,True,0.0,True,,2,False,2,True,148,148,True,,True,,,4.0,0.0,,10.0,True,,2021.0,True,,,,,1,1,2.63
154,3523833148,2022-07-18,2022-10-03,11.0,11.0,Albrechtstr. 20,8.23931,50.07431,1,Adolfsallee,30.0,65185,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,450.0,8.18,,,,55.0,55.0,2007,1.0,2.0,True,,,,,True,,1,False,1,,728,728,,,,,,4.0,0.0,,,,,,,,,,,1,0,0.0
155,3523679525,2022-07-16,2022-08-28,6.1,6.1,Kapellenstr. 72a,8.23738,50.09475,1,Dambachtal,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1570.0,14.27,450.0,,2020.0,110.0,110.0,2002,0.5,4.0,True,,,True,,True,1.0,2,False,2,,1597,1597,True,,True,,,3.0,0.0,True,,,160.0,2022.0,True,,True,,,1,1,4.09
156,3523338728,2022-07-14,2022-07-20,0.8,0.8,Carla-Henius-Str. 7,8.21687,50.07288,1,Güterbahnhof,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,515.0,10.73,80.0,,595.0,48.0,48.0,2013,2.0,1.5,True,,,True,0.0,True,1.0,1,False,2,,1978,1978,True,,True,,,4.0,,,,,50.0,2020.0,True,,,,,1,1,1.67
157,3523328014,2022-07-14,2022-09-11,8.5,8.5,George-Marshall-Str.,8.22274,50.06989,90,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,850.0,13.08,260.0,,1110.0,65.0,65.0,1999,4.0,2.5,True,,,True,0.0,True,1.0,1,,1,True,1811,1856,True,True,True,,,5.0,,,6.0,,70.0,,,,,,,1,1,4.0
158,3523172235,2022-07-13,2022-07-23,1.4,1.4,Schiersteiner Str. 39,8.22837,50.07184,1,Rheingauviertel,30.0,65187,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,430.0,11.62,170.0,,600.0,37.0,37.0,1994,2.0,1.5,,,,True,0.0,,1.0,2,,1,True,1370,1370,True,,True,,,,0.0,,,,120.0,,,,,,,0,1,4.59
159,3523134903,2022-07-13,2022-08-26,6.3,6.3,,8.22201,50.08939,500,Nordost,30.0,65195,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1482.0,13.0,350.0,,1832.0,114.0,114.0,1999,1.0,3.5,True,,,True,0.0,True,1.0,3,,1,True,1713,1963,True,True,True,,,2.0,0.0,,,,80.0,,,,,,,1,1,3.07
160,3523055877,2022-07-12,2022-07-18,0.8,0.8,Karlsbader Platz 12,8.22306,50.07364,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1401.33,11.68,355.0,196.0,2027.33,119.98,119.98,2018,4.0,4.0,True,True,,True,0.0,True,1.0,1,False,1,True,1547,1547,,True,,,,5.0,,,,,75.0,,,,,,,1,1,4.59
161,3523055807,2022-07-12,2022-12-13,21.9,21.9,Karlsbader Platz 6,8.2234,50.07404,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1431.8,15.09,292.0,123.34,1922.14,94.88,94.88,2018,4.0,3.0,True,True,,True,0.0,True,1.0,1,False,2,True,1504,1504,False,True,True,,,5.0,,,,True,75.0,,,,,,,1,1,4.38
162,3522836123,2022-07-11,2022-07-11,0.1,0.1,Frauenlobstr. 21,8.23554,50.06819,1,Dichterviertel,30.0,65187,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,670.0,11.55,200.0,,870.0,58.0,58.0,2010,1.0,2.0,True,,,,0.0,True,,2,False,2,,1456,1456,True,,True,,,4.0,,,,,,2019.0,True,,,,,1,0,3.45
163,3522767181,2022-07-10,2022-07-26,2.3,2.3,Hans-Bredow-Str. 39,8.26345,50.07674,1,Schau ins Land,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1500.0,14.56,350.0,,1850.0,103.0,103.0,2000,1.0,3.0,True,,,,,True,,2,,1,,1616,1616,False,True,True,,,3.0,0.0,True,,,,,,,,,,1,0,3.4
164,3522560144,2022-07-09,2022-08-28,7.2,7.2,Bierstadter Str. 62,8.26072,50.08353,1,Irenenstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1500.0,14.71,300.0,,1800.0,102.0,102.0,2005,2.0,3.0,True,True,False,True,0.0,True,1.0,3,False,1,,1397,1397,True,True,True,,,3.0,0.0,,,,100.0,,,,True,,,1,1,2.94
165,3522501020,2022-07-08,2022-09-03,8.0,8.0,,8.22201,50.08939,500,Nordost,30.0,65195,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1650.0,14.11,400.0,,2050.0,116.91,116.91,2016,,3.0,,,,True,0.0,True,1.0,2,False,0,True,1713,1963,,,True,,,,0.0,,,,,,False,,,,True,1,1,3.42
166,3522480397,2022-07-08,2022-07-24,2.3,2.3,,8.22201,50.08939,500,Nordost,30.0,65195,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1650.0,14.6,400.0,,2050.0,113.0,113.0,2016,,3.0,,,,True,0.0,True,1.0,2,False,0,True,1713,1963,False,,True,,,,0.0,,,,,,False,,,,True,1,1,3.54
167,3522078383,2022-07-05,2022-07-06,0.1,0.1,Platter Str.,8.22673,50.09122,450,,,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,580.0,11.15,200.0,,780.0,52.0,52.0,1996,0.0,2.0,True,,,True,0.0,True,1.0,3,,1,True,1591,1816,True,,True,,,,0.0,,8.0,,65.0,,,,,,,1,1,3.85
168,3522037800,2022-07-05,2022-07-08,0.4,0.4,Heßstr. 8,8.26005,50.08559,1,Kurpark,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,720.0,12.97,190.0,,910.0,55.5,55.5,1997,2.0,2.0,True,,,True,0.0,True,3.0,3,,2,True,1422,1422,True,True,True,,,3.0,0.0,,6.0,True,80.0,2021.0,True,,,,,1,1,3.42
169,3521598228,2022-07-01,2022-07-04,0.4,0.4,Carla-Henius-Str. 7,8.21687,50.07288,1,Güterbahnhof,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,515.0,10.73,70.0,,585.0,48.0,48.0,2013,1.0,1.5,True,,,True,0.0,True,1.0,1,False,2,,1978,1978,True,,True,,,4.0,,,,,50.0,2020.0,True,,,,,1,1,1.46
170,3521397679,2022-06-30,2022-07-20,2.8,2.8,Weinbergstr.,8.23127,50.09543,130,Nerotal,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1700.0,17.89,350.0,,2050.0,95.0,95.0,2001,3.0,3.5,True,,,True,0.0,True,1.0,3,False,2,True,1806,1871,True,True,True,,,4.0,0.0,True,,,80.0,2022.0,True,,,,,1,1,3.68
171,3521389167,2022-06-30,2022-10-08,14.3,14.3,Johann-Sebastian-Bach-Str.,8.2535,50.09054,180,Komponistenviertel,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,3450.0,21.56,500.0,,3950.0,160.0,160.0,2022,0.0,2.0,True,,,True,0.0,True,1.0,3,False,2,True,1385,1475,True,True,True,True,True,3.0,2.0,,8.0,,125.0,,,,True,,,1,1,3.12
172,3521325130,2022-06-29,2022-07-26,3.8,3.8,Dwight-D.-Eisenhower-Str. 7,8.22288,50.06818,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,750.0,11.54,300.0,,1050.0,65.0,65.0,2000,1.0,2.0,True,,,True,0.0,True,3.0,1,,2,,1935,1935,True,True,True,,,4.0,,,,,60.0,2017.0,True,,,,,1,1,4.62
173,3521117425,2022-06-27,2022-08-05,5.5,5.5,Alwinenstr.,8.25589,50.08036,100,Beethovenstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,2150.0,15.93,700.0,,2850.0,135.0,135.0,2002,2.0,3.5,True,,,True,0.0,True,1.0,1,False,2,True,1015,1065,True,,True,,,3.0,,,8.0,,,2021.0,True,,True,,,1,1,5.19
174,3520955889,2022-06-25,2022-08-08,6.3,6.3,Dotzheimer Str. 99a,8.21925,50.07774,1,Kleinfeldchen,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,340.0,17.89,109.0,,449.0,19.0,19.0,1996,2.0,1.0,,,,True,0.0,True,,1,,2,True,1641,1641,True,,True,,,4.0,0.0,,4.0,True,,,,,True,,,1,1,5.74
175,3520447872,2022-06-22,2022-08-17,8.0,8.0,Stanleystr. 11,8.26248,50.07545,1,Schau ins Land,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1100.0,17.46,200.0,,1400.0,63.0,63.0,2022,0.0,2.0,True,True,True,True,0.0,True,1.0,1,False,2,True,1595,1595,True,True,True,True,True,4.0,,,,,100.0,,,,,,,1,1,3.17
176,3520072377,2022-06-19,2022-08-17,8.5,8.5,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1095.0,16.22,,250.0,,67.5,67.5,2019,1.0,2.0,True,,,True,0.0,True,1.0,2,False,2,True,1693,2118,,,True,True,,5.0,0.0,,,True,,,,,True,,,1,1,3.7
177,3519952414,2022-06-17,2022-06-20,0.4,0.4,Virchowstr. 23,8.26584,50.08205,1,Virchowstraße,30.0,65191,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1500.0,13.64,400.0,,1900.0,110.0,110.0,1990,1.0,3.0,True,,,True,,True,1.0,2,,2,True,1733,1733,True,,True,,,2.0,0.0,,10.0,,100.0,2022.0,True,,,,,1,1,3.64
178,3519919640,2022-06-17,2022-06-23,0.9,0.9,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,630.0,11.45,130.0,,760.0,55.0,55.0,1997,1.0,2.0,,,,True,0.0,True,1.0,1,,1,True,1693,2118,True,,True,,,,0.0,,,,60.0,,,,,,,1,1,2.36
